No.,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Info,Message
2831,586.023500304,127.0.0.1,127.0.0.1,MQTT,226,57679,1883,Publish Message [hospital/department2/section2/temperature],"{""unit"": ""K"", ""long"": 93, ""description"": ""Room Temperature"", ""lat"": 82, ""range"": [6, 30], ""type"": ""temperature""}"
2832,586.054653334,10.0.2.15,91.121.93.94,MQTT,208,46495,1883,Publish Message [hospital/building2/room6/humidity],"{""unit"": ""F"", ""long"": 48, ""description"": ""Room Temperature"", ""lat"": 50, ""range"": [10, 47], ""type"": ""temperature""}"
2833,586.399889809,127.0.0.1,127.0.0.1,MQTT,211,47681,1883,Publish Message [hospital/department2/area0],"{""unit"": ""C"", ""long"": 94, ""description"": ""Room Temperature"", ""lat"": 92, ""range"": [6, 42], ""type"": ""temperature""}"
2834,586.646913683,127.0.0.1,127.0.0.1,MQTT,208,38975,1883,Publish Message [factory/building2/area0],"{""unit"": ""K"", ""long"": 87, ""description"": ""Room Temperature"", ""lat"": 73, ""range"": [4, 32], ""type"": ""temperature""}"
2835,586.788919436,10.0.2.15,91.121.93.94,MQTT,199,56513,1883,Publish Message [university/building2/room6],"{""unit"": ""F"", ""long"": 41, ""description"": ""Room Temperature"", ""lat"": 90, ""range"": [6, 33], ""type"": ""temperature""}"
2836,586.817846575,91.121.93.94,10.0.2.15,MQTT,199,1883,35239,Publish Message [university/building2/room6],"{""unit"": ""F"", ""long"": 41, ""description"": ""Room Temperature"", ""lat"": 90, ""range"": [6, 33], ""type"": ""temperature""}"
2837,586.818591884,91.121.93.94,10.0.2.15,MQTT,199,1883,43133,Publish Message [university/building2/room6],"{""unit"": ""F"", ""long"": 41, ""description"": ""Room Temperature"", ""lat"": 90, ""range"": [6, 33], ""type"": ""temperature""}"
2838,586.949907717,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=34),
2839,586.949951541,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=5),
2840,586.949974713,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=6),
2841,586.94999594,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=24),
2842,587.175895064,10.0.2.15,91.121.93.94,MQTT,190,56513,1883,Publish Message [factory/building2],"{""unit"": ""K"", ""long"": 82, ""description"": ""Room Temperature"", ""lat"": 47, ""range"": [2, 44], ""type"": ""temperature""}"
2843,587.96432017,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=34),
2844,587.964336666,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=11),
2845,588.713744301,10.0.2.15,3.65.137.17,MQTT,213,41083,1883,Publish Message [university/department2/area0/temperature],"{""unit"": ""K"", ""long"": 97, ""description"": ""Room Temperature"", ""lat"": 93, ""range"": [8, 37], ""type"": ""temperature""}"
2846,588.740351472,10.0.2.15,91.121.93.94,MQTT,189,56513,1883,Publish Message [university/room1],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [3, 45], ""type"": ""temperature""}"
2847,588.772120762,91.121.93.94,10.0.2.15,MQTT,189,1883,35239,Publish Message [university/room1],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [3, 45], ""type"": ""temperature""}"
2848,588.772378197,91.121.93.94,10.0.2.15,MQTT,189,1883,43133,Publish Message [university/room1],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [3, 45], ""type"": ""temperature""}"
2849,588.778204242,91.121.93.94,10.0.2.15,MQTT,189,1883,35239,Publish Message [university/room1],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [3, 45], ""type"": ""temperature""}"
2850,589.582936397,127.0.0.1,127.0.0.1,MQTT,110,57679,1883,Publish Message [university/department2/floor3/humidity],
2851,589.586329087,127.0.0.1,127.0.0.1,MQTT,96,47681,1883,Publish Message [hospital/building2/room6],
2852,589.642416267,10.0.2.15,3.65.137.17,MQTT,193,41083,1883,Publish Message [university/building2],"{""unit"": ""K"", ""long"": 75, ""description"": ""Room Temperature"", ""lat"": 57, ""range"": [7, 41], ""type"": ""temperature""}"
2853,589.988714832,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=13),
2854,590.195421558,127.0.0.1,127.0.0.1,MQTT,213,57679,1883,Publish Message [factory/department2/section2],"{""unit"": ""C"", ""long"": 41, ""description"": ""Room Temperature"", ""lat"": 56, ""range"": [2, 49], ""type"": ""temperature""}"
2855,590.3025893,10.0.2.15,91.121.93.94,MQTT,191,46495,1883,Publish Message [factory/building2],"{""unit"": ""C"", ""long"": 74, ""description"": ""Room Temperature"", ""lat"": 76, ""range"": [0, 47], ""type"": ""temperature""}"
2856,591.004687598,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=14),
2857,591.906875935,127.0.0.1,127.0.0.1,MQTT,225,51249,1883,Publish Message [hospital/building2/room6/hydraulic_valve],"{""unit"": ""C"", ""long"": 46, ""description"": ""Room Temperature"", ""lat"": 70, ""range"": [3, 44], ""type"": ""temperature""}"
2858,592.007532864,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=18),
2859,592.007563054,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=15),
2860,592.007579889,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=11),
2861,592.169651868,10.0.2.15,91.121.93.94,MQTT,194,46495,1883,Publish Message [hospital/department2],"{""unit"": ""F"", ""long"": 55, ""description"": ""Room Temperature"", ""lat"": 85, ""range"": [3, 33], ""type"": ""temperature""}"
2862,592.281302181,10.0.2.15,91.121.93.94,MQTT,201,56513,1883,Publish Message [metaverse/department2/floor3],"{""unit"": ""F"", ""long"": 80, ""description"": ""Room Temperature"", ""lat"": 78, ""range"": [1, 39], ""type"": ""temperature""}"
2863,592.308104548,91.121.93.94,10.0.2.15,MQTT,201,1883,35239,Publish Message [metaverse/department2/floor3],"{""unit"": ""F"", ""long"": 80, ""description"": ""Room Temperature"", ""lat"": 78, ""range"": [1, 39], ""type"": ""temperature""}"
2864,592.565687201,10.0.2.15,91.121.93.94,MQTT,192,56513,1883,Publish Message [factory/department2],"{""unit"": ""F"", ""long"": 89, ""description"": ""Room Temperature"", ""lat"": 61, ""range"": [7, 56], ""type"": ""temperature""}"
2865,593.887177328,10.0.2.15,91.121.93.94,MQTT,202,56513,1883,Publish Message [hospital/department2/section2],"{""unit"": ""K"", ""long"": 71, ""description"": ""Room Temperature"", ""lat"": 87, ""range"": [4, 49], ""type"": ""temperature""}"
2866,593.936837177,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=19),
2867,593.93690739,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=13),
2868,594.48593388,127.0.0.1,127.0.0.1,MQTT,203,38975,1883,Publish Message [hospital/building2],"{""unit"": ""K"", ""long"": 96, ""description"": ""Room Temperature"", ""lat"": 48, ""range"": [4, 43], ""type"": ""temperature""}"
2869,594.538831565,127.0.0.1,127.0.0.1,MQTT,114,47681,1883,Publish Message [metaverse/department2/section2/temperature],
2870,594.952816383,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=3),
2871,594.95288299,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=22),
2872,595.002332604,127.0.0.1,127.0.0.1,MQTT,227,38975,1883,Publish Message [university/facility2/room6/hydraulic_valve],"{""unit"": ""K"", ""long"": 55, ""description"": ""Room Temperature"", ""lat"": 68, ""range"": [7, 52], ""type"": ""temperature""}"
2873,595.163551052,10.0.2.15,91.121.93.94,MQTT,195,46495,1883,Publish Message [metaverse/department2],"{""unit"": ""C"", ""long"": 45, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [1, 30], ""type"": ""temperature""}"
2874,595.19121821,91.121.93.94,10.0.2.15,MQTT,194,1883,35239,Publish Message [metaverse/department2],"{""unit"": ""C"", ""long"": 45, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [1, 30], ""type"": ""temperature""}"
2875,595.679896855,10.0.2.15,91.121.93.94,MQTT,200,56513,1883,Publish Message [metaverse/department2/area0],"{""unit"": ""K"", ""long"": 55, ""description"": ""Room Temperature"", ""lat"": 55, ""range"": [0, 60], ""type"": ""temperature""}"
2876,595.709750033,91.121.93.94,10.0.2.15,MQTT,200,1883,35239,Publish Message [metaverse/department2/area0],"{""unit"": ""K"", ""long"": 55, ""description"": ""Room Temperature"", ""lat"": 55, ""range"": [0, 60], ""type"": ""temperature""}"
2877,596.013580812,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=14),
2878,596.84976787,127.0.0.1,127.0.0.1,MQTT,212,47681,1883,Publish Message [university/facility2/floor3],"{""unit"": ""F"", ""long"": 70, ""description"": ""Room Temperature"", ""lat"": 42, ""range"": [6, 47], ""type"": ""temperature""}"
2879,596.950283352,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=15),
2880,597.264841683,127.0.0.1,127.0.0.1,MQTT,206,47681,1883,Publish Message [metaverse/room1/area0],"{""unit"": ""C"", ""long"": 85, ""description"": ""Room Temperature"", ""lat"": 56, ""range"": [1, 31], ""type"": ""temperature""}"
2881,597.551643537,127.0.0.1,127.0.0.1,MQTT,204,51249,1883,Publish Message [metaverse/facility2],"{""unit"": ""F"", ""long"": 52, ""description"": ""Room Temperature"", ""lat"": 70, ""range"": [9, 35], ""type"": ""temperature""}"
2882,597.953334734,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=1),
2883,597.953363377,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=21),
2884,598.173157878,127.0.0.1,127.0.0.1,MQTT,218,47681,1883,Publish Message [factory/department2/room6/deposit],"{""unit"": ""F"", ""long"": 66, ""description"": ""Room Temperature"", ""lat"": 92, ""range"": [0, 30], ""type"": ""temperature""}"
2885,598.977342272,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=23),
2886,598.977409677,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=3),
2887,598.97744752,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=4),
2888,598.977485563,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=16),
2889,599.475296141,127.0.0.1,127.0.0.1,MQTT,205,51249,1883,Publish Message [hospital/department2],"{""unit"": ""F"", ""long"": 74, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [9, 41], ""type"": ""temperature""}"
2890,599.679337382,10.0.2.15,91.121.93.94,MQTT,192,46495,1883,Publish Message [hospital/building2],"{""unit"": ""C"", ""long"": 56, ""description"": ""Room Temperature"", ""lat"": 49, ""range"": [1, 33], ""type"": ""temperature""}"
2891,599.85999324,127.0.0.1,127.0.0.1,MQTT,211,38975,1883,Publish Message [university/building2/area0],"{""unit"": ""F"", ""long"": 41, ""description"": ""Room Temperature"", ""lat"": 96, ""range"": [0, 50], ""type"": ""temperature""}"
2892,599.96098127,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=25),
2893,600.012457711,10.0.2.15,91.121.93.94,MQTT,195,46495,1883,Publish Message [metaverse/room1/area0],"{""unit"": ""F"", ""long"": 42, ""description"": ""Room Temperature"", ""lat"": 55, ""range"": [9, 50], ""type"": ""temperature""}"
2894,600.043733382,91.121.93.94,10.0.2.15,MQTT,194,1883,35239,Publish Message [metaverse/room1/area0],"{""unit"": ""F"", ""long"": 42, ""description"": ""Room Temperature"", ""lat"": 55, ""range"": [9, 50], ""type"": ""temperature""}"
2895,600.227149687,127.0.0.1,127.0.0.1,MQTT,206,57679,1883,Publish Message [metaverse/room1/room6],"{""unit"": ""C"", ""long"": 49, ""description"": ""Room Temperature"", ""lat"": 89, ""range"": [8, 57], ""type"": ""temperature""}"
2896,600.487869843,127.0.0.1,127.0.0.1,MQTT,219,47681,1883,Publish Message [metaverse/facility2/area0/humidity],"{""unit"": ""C"", ""long"": 94, ""description"": ""Room Temperature"", ""lat"": 42, ""range"": [1, 56], ""type"": ""temperature""}"
2897,600.8592248,127.0.0.1,127.0.0.1,MQTT,220,51249,1883,Publish Message [factory/building2/area0/temperature],"{""unit"": ""F"", ""long"": 76, ""description"": ""Room Temperature"", ""lat"": 97, ""range"": [3, 32], ""type"": ""temperature""}"
2898,600.979896619,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=3),
2899,600.979966091,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=25),
2900,601.929539748,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=26),
2901,602.531835894,10.0.2.15,91.121.93.94,MQTT,201,56513,1883,Publish Message [metaverse/department2/floor3],"{""unit"": ""F"", ""long"": 56, ""description"": ""Room Temperature"", ""lat"": 97, ""range"": [3, 40], ""type"": ""temperature""}"
2902,602.564010407,91.121.93.94,10.0.2.15,MQTT,201,1883,35239,Publish Message [metaverse/department2/floor3],"{""unit"": ""F"", ""long"": 56, ""description"": ""Room Temperature"", ""lat"": 97, ""range"": [3, 40], ""type"": ""temperature""}"
2903,602.933918035,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=27),
2904,603.138826296,127.0.0.1,127.0.0.1,MQTT,223,57679,1883,Publish Message [metaverse/building2/floor3/temperature],"{""unit"": ""K"", ""long"": 58, ""description"": ""Room Temperature"", ""lat"": 86, ""range"": [5, 32], ""type"": ""temperature""}"
2905,603.198591359,127.0.0.1,127.0.0.1,MQTT,211,51249,1883,Publish Message [metaverse/facility2/floor3],"{""unit"": ""K"", ""long"": 70, ""description"": ""Room Temperature"", ""lat"": 91, ""range"": [2, 57], ""type"": ""temperature""}"
2906,604.00500992,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=5),
2907,604.00507638,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=9),
2908,604.005117074,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=21),
2909,604.145292006,10.0.2.15,91.121.93.94,MQTT,191,56513,1883,Publish Message [hospital/building2],"{""unit"": ""C"", ""long"": 42, ""description"": ""Room Temperature"", ""lat"": 47, ""range"": [5, 50], ""type"": ""temperature""}"
2910,604.264286791,10.0.2.15,3.65.137.17,MQTT,196,41083,1883,Publish Message [factory/building2/room6],"{""unit"": ""C"", ""long"": 88, ""description"": ""Room Temperature"", ""lat"": 71, ""range"": [1, 51], ""type"": ""temperature""}"
2911,605.00982718,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=10),
2912,605.009893787,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=2),
2913,605.009933426,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=22),
2914,606.020436131,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=12),
2915,606.020502737,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=11),
2916,606.144251098,10.0.2.15,91.121.93.94,MQTT,190,56513,1883,Publish Message [factory/building2],"{""unit"": ""K"", ""long"": 70, ""description"": ""Room Temperature"", ""lat"": 49, ""range"": [8, 44], ""type"": ""temperature""}"
2917,606.216754547,10.0.2.15,91.121.93.94,MQTT,194,46495,1883,Publish Message [university/facility2],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 78, ""range"": [9, 37], ""type"": ""temperature""}"
2918,606.242492089,91.121.93.94,10.0.2.15,MQTT,193,1883,35239,Publish Message [university/facility2],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 78, ""range"": [9, 37], ""type"": ""temperature""}"
2919,606.242531111,91.121.93.94,10.0.2.15,MQTT,193,1883,43133,Publish Message [university/facility2],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 78, ""range"": [9, 37], ""type"": ""temperature""}"
2920,606.250736108,91.121.93.94,10.0.2.15,MQTT,193,1883,35239,Publish Message [university/facility2],"{""unit"": ""K"", ""long"": 98, ""description"": ""Room Temperature"", ""lat"": 78, ""range"": [9, 37], ""type"": ""temperature""}"
2921,606.930310567,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=8),
2922,607.629388056,127.0.0.1,127.0.0.1,MQTT,96,51249,1883,Publish Message [hospital/building2/room6],
2923,607.931797592,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=34),
2924,607.931815625,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=5),
2925,607.931823821,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=6),
2926,607.931831288,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=24),
2927,608.194398509,10.0.2.15,3.65.137.17,MQTT,197,41083,1883,Publish Message [metaverse/room1/section2],"{""unit"": ""F"", ""long"": 95, ""description"": ""Room Temperature"", ""lat"": 46, ""range"": [8, 58], ""type"": ""temperature""}"
2928,608.238333272,127.0.0.1,127.0.0.1,MQTT,211,47681,1883,Publish Message [university/facility2/area0],"{""unit"": ""C"", ""long"": 52, ""description"": ""Room Temperature"", ""lat"": 75, ""range"": [2, 50], ""type"": ""temperature""}"
2929,608.585918778,10.0.2.15,91.121.93.94,MQTT,83,56513,1883,Publish Message [factory/facility2/area0],
2930,608.600925718,127.0.0.1,127.0.0.1,MQTT,90,38975,1883,Publish Message [hospital/facility2],
2931,609.003569032,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=34),
2932,609.00359156,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=11),
2933,609.25559839,127.0.0.1,127.0.0.1,MQTT,216,57679,1883,Publish Message [hospital/room1/section2/deposit],"{""unit"": ""F"", ""long"": 64, ""description"": ""Room Temperature"", ""lat"": 85, ""range"": [0, 46], ""type"": ""temperature""}"
2934,609.463613789,127.0.0.1,127.0.0.1,MQTT,215,47681,1883,Publish Message [hospital/facility2/area0/light],"{""unit"": ""K"", ""long"": 97, ""description"": ""Room Temperature"", ""lat"": 46, ""range"": [0, 55], ""type"": ""temperature""}"
2935,610.960947785,127.0.0.1,127.0.0.1,MQTT,199,57679,1883,Publish Message [hospital/room1],"{""unit"": ""C"", ""long"": 80, ""description"": ""Room Temperature"", ""lat"": 90, ""range"": [1, 36], ""type"": ""temperature""}"
2936,610.961581558,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=13),
2937,610.96197479,127.0.0.1,127.0.0.1,MQTT,92,38975,1883,Publish Message [hospital/department2],
2938,611.032230744,127.0.0.1,127.0.0.1,MQTT,197,47681,1883,Publish Message [factory/room1],"{""unit"": ""C"", ""long"": 51, ""description"": ""Room Temperature"", ""lat"": 80, ""range"": [3, 40], ""type"": ""temperature""}"
2939,611.198201305,10.0.2.15,91.121.93.94,MQTT,199,46495,1883,Publish Message [metaverse/room1/section2],"{""unit"": ""K"", ""long"": 63, ""description"": ""Room Temperature"", ""lat"": 63, ""range"": [10, 43], ""type"": ""temperature""}"
2940,611.20201948,10.0.2.15,3.65.137.17,MQTT,203,41083,1883,Publish Message [factory/room1/floor3/pollution],"{""unit"": ""F"", ""long"": 62, ""description"": ""Room Temperature"", ""lat"": 64, ""range"": [9, 38], ""type"": ""temperature""}"
2941,611.225691512,91.121.93.94,10.0.2.15,MQTT,198,1883,35239,Publish Message [metaverse/room1/section2],"{""unit"": ""K"", ""long"": 63, ""description"": ""Room Temperature"", ""lat"": 63, ""range"": [10, 43], ""type"": ""temperature""}"
2942,611.350476663,127.0.0.1,127.0.0.1,MQTT,229,47681,1883,Publish Message [factory/facility2/section2/hydraulic_valve],"{""unit"": ""C"", ""long"": 80, ""description"": ""Room Temperature"", ""lat"": 100, ""range"": [10, 58], ""type"": ""temperature""}"
2943,611.813433423,127.0.0.1,127.0.0.1,MQTT,212,38975,1883,Publish Message [metaverse/department2/area0],"{""unit"": ""K"", ""long"": 43, ""description"": ""Room Temperature"", ""lat"": 62, ""range"": [4, 45], ""type"": ""temperature""}"
2944,612.024407109,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=14),
2945,612.223272287,91.121.93.94,10.0.2.15,MQTT,188,1883,43133,Publish Message [metaverse/room2],"{""type"": ""temperature"", ""lat"": 97, ""long"": 91, ""unit"": ""C"", ""range"": [2, 57], ""description"": ""Room Temperature""}"
2946,612.224089005,91.121.93.94,10.0.2.15,MQTT,188,1883,35239,Publish Message [metaverse/room2],"{""type"": ""temperature"", ""lat"": 97, ""long"": 91, ""unit"": ""C"", ""range"": [2, 57], ""description"": ""Room Temperature""}"
2947,612.229857495,91.121.93.94,10.0.2.15,MQTT,201,1883,51531,Publish Message [university/department5/room3],"{""unit"": ""C"", ""lat"": 94, ""type"": ""temperature"", ""description"": ""Room Temperature"", ""long"": 45, ""range"": [3, 51]}"
2948,612.230968921,91.121.93.94,10.0.2.15,MQTT,660,1883,43133,"Publish Message [metaverse/room2/area3/hydraulic_valve], Publish Message [metaverse/room2/room0/humidity], Publish Message [metaverse/room2/room0/hydraulic_valve], Publish Message [metaverse/room2/section2/deposit]","{""type"": ""temperature"", ""lat"": 77, ""long"": 98, ""unit"": ""F"", ""range"": [8, 53], ""description"": ""Room Temperature""},{""range"": [4, 42], ""description"": ""Room Temperature"", ""type"": ""temperature"", ""unit"": ""C"", ""lat"": 91, ""long"": 45},{""range"": [3, 60], ""description"": ""Room Temperature"", ""type"": ""temperature"", ""unit"": ""K"", ""lat"": 41, ""long"": 69},{""range"": [6, 51], ""description"": ""Room Temperature"", ""type"": ""temperature"", ""unit"": ""K"", ""lat"": 73, ""long"": 66}"
2949,612.234568346,91.121.93.94,10.0.2.15,MQTT,1413,1883,43133,"Publish Message [university/building5], Publish Message [university/building5/floor3/deposit], Publish Message [university/facility1], Publish Message [university/facility1/room3/hydraulic_valve], Publish Message [university/department5], Publish Message [university/department5/room3], Publish Message [university/department2], Publish Message [university/department2/area3/light], Publish Message [university/department2/floor3]","{""type"": ""temperature"", ""lat"": 78, ""long"": 74, ""unit"": ""F"", ""range"": [3, 45], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 84, ""long"": 74, ""unit"": ""C"", ""range"": [3, 60], ""description"": ""Room Temperature""},{""unit"": ""F"", ""lat"": 84, ""type"": ""temperature"", ""description"": ""Room Temperature"", ""long"": 97, ""range"": [7, 53]},{""type"": ""temperature"", ""lat"": 97, ""long"": 93, ""unit"": ""C"", ""range"": [0, 47], ""description"": ""Room Temperature""},{""unit"": ""C"", ""lat"": 58, ""type"": ""temperature"", ""description"": ""Room Temperature"", ""long"": 93, ""range"": [4, 34]},{""unit"": ""C"", ""lat"": 94, ""type"": ""temperature"", ""description"": ""Room Temperature"", ""long"": 45, ""range"": [3, 51]},{""type"": ""temperature"", ""lat"": 84, ""long"": 43, ""unit"": ""F"", ""range"": [2, 56], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 95, ""long"": 42, ""unit"": ""C"", ""range"": [8, 32], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 42, ""long"": 68, ""unit"": ""C"", ""range"": [4, 47], ""description"": ""Room Temperature""}"
2950,612.23565735,91.121.93.94,10.0.2.15,MQTT,3424,1883,35239,"Publish Message [metaverse/room2/area3/hydraulic_valve], Publish Message [metaverse/room2/room0/humidity], Publish Message [metaverse/room2/room0/hydraulic_valve], Publish Message [metaverse/room2/section2/deposit], Publish Message [metaverse/building5], Publish Message [metaverse/building5/section2], Publish Message [metaverse/building5/section2/humidity], Publish Message [metaverse/building5/area3], Publish Message [metaverse/facility1], Publish Message [metaverse/facility1/room3/humidity], Publish Message [metaverse/facility1/floor3], Publish Message [metaverse/facility1/floor3/light], Publish Message [metaverse/facility1/floor3/humidity], Publish Message [metaverse/facility1/floor2/light], Publish Message [metaverse/facility1/area2], Publish Message [metaverse/facility1/area2/temperature], Publish Message [metaverse/facility1/room6], Publish Message [metaverse/facility1/room6/deposit], Publish Message [metaverse/facility1/section2], Publish Message [metaverse/department5], Publish Message [metaverse/department2], Publish Message [metaverse/department2/area1], Publish Message [metaverse/department2/room0/humidity]","{""type"": ""temperature"", ""lat"": 77, ""long"": 98, ""unit"": ""F"", ""range"": [8, 53], ""description"": ""Room Temperature""},{""range"": [4, 42], ""description"": ""Room Temperature"", ""type"": ""temperature"", ""unit"": ""C"", ""lat"": 91, ""long"": 45},{""range"": [3, 60], ""description"": ""Room Temperature"", ""type"": ""temperature"", ""unit"": ""K"", ""lat"": 41, ""long"": 69},{""range"": [6, 51], ""description"": ""Room Temperature"", ""type"": ""temperature"", ""unit"": ""K"", ""lat"": 73, ""long"": 66},{""type"": ""temperature"", ""lat"": 74, ""long"": 75, ""unit"": ""F"", ""range"": [8, 44], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 97, ""long"": 94, ""unit"": ""F"", ""range"": [10, 37], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 68, ""long"": 60, ""unit"": ""C"", ""range"": [5, 50], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 85, ""long"": 55, ""unit"": ""C"", ""range"": [8, 32], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 51, ""long"": 52, ""unit"": ""K"", ""range"": [4, 38], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 98, ""long"": 90, ""unit"": ""C"", ""range"": [0, 50], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 78, ""long"": 58, ""unit"": ""C"", ""range"": [4, 30], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 75, ""long"": 85, ""unit"": ""F"", ""range"": [3, 42], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 74, ""long"": 91, ""unit"": ""K"", ""range"": [8, 40], ""description"": ""Room Temperature""},{""unit"": ""F"", ""lat"": 58, ""type"": ""temperature"", ""description"": ""Room Temperature"", ""long"": 74, ""range"": [8, 32]},{""long"": 92, ""range"": [2, 53], ""lat"": 80, ""type"": ""temperature"", ""unit"": ""K"", ""description"": ""Room Temperature""},{""long"": 50, ""range"": [8, 41], ""lat"": 46, ""type"": ""temperature"", ""unit"": ""F"", ""description"": ""Room Temperature""},{""long"": 57, ""range"": [2, 44], ""lat"": 71, ""type"": ""temperature"", ""unit"": ""C"", ""description"": ""Room Temperature""},{""long"": 56, ""range"": [4, 53], ""lat"": 57, ""type"": ""temperature"", ""unit"": ""C"", ""description"": ""Room Temperature""},{""long"": 92,"
2951,612.235739137,91.121.93.94,10.0.2.15,MQTT,187,1883,51531,Publish Message [hospital/room2],"{""range"": [6, 55], ""description"": ""Room Temperature"", ""type"": ""temperature"", ""unit"": ""K"", ""lat"": 64, ""long"": 79}"
2952,612.235773657,91.121.93.94,10.0.2.15,MQTT,599,1883,43133,"Publish Message [university/department2/section2/temperature], Publish Message [university/room1/room3/light], Publish Message [university/room2/area3/humidity], Publish Message [university/room2/section2]","{""type"": ""temperature"", ""lat"": 55, ""long"": 67, ""unit"": ""C"", ""range"": [8, 46], ""description"": ""Room Temperature""},{""unit"": ""F"", ""lat"": 77, ""type"": ""temperature"", ""description"": ""Room Temperature"", ""long"": 76, ""range"": [1, 35]},{""type"": ""temperature"", ""lat"": 97, ""long"": 72, ""unit"": ""K"", ""range"": [0, 54], ""description"": ""Room Temperature""},{""type"": ""temperature"", ""lat"": 75, ""long"": 59, ""unit"": ""K"", ""range"": [9, 39], ""description"": ""Room Temperature""}"
